,id,name,rating,reviews,host_name,host_id,address,features,amenities,safety_rules,hourse_rules,img_links,price,country,bathrooms,beds,guests,toiles,bedrooms,studios,checkin,checkout
1809,47586294,Naturesync Mudhouse - Kharota Vlg - Dharamshala,5.0,15,Shaun,384165422.0,"Kangra, Himachal Pradesh, India","4 guests,2 bedrooms,3 beds,1.5 bathrooms","Garden view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Free washer – In unit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 1:00 pm,Check out: 11:00 am,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/183857bb-ae99-407d-92fa-303ec26b939c.jpg?im_w=720 https://a0.muscache.com/im/pictures/e7bc0101-77d8-4f5a-9c62-518c3b9c1c30.jpg?im_w=720 https://a0.muscache.com/im/pictures/dfcd7a4c-d526-4efd-b893-ea32dd01597b.jpg?im_w=720 https://a0.muscache.com/im/pictures/b4de803d-d435-4b4d-9fcf-849aec0eed2a.jpg?im_w=720 https://a0.muscache.com/im/pictures/f92f142e-cbf8-416f-a03f-54106d9972d4.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,3195, India,1,3,4,0,2,0, After 1 00 pm, 11 00 am
1810,49052782,Leap Of Nature -Mountain View & Riverside-Homestay,4.94,16,Sapna,361663736.0,India,"3 guests,1 bedroom,2 beds,1 private bathroom","Garden view,Mountain view,Waterfront,Wifi,Dedicated workspace,Paid washer – In building,Paid dryer – In building,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Nearby lake, river, other body of water,󱠃,Heights without rails or protection,Show more,Show more,","Check-in: After 11:00 am,Check out: 10:00 am,No pets,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/06a4e234-e018-4171-bf7a-a3007ba40ea8.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49052782/original/36b6f254-eb24-4d31-9642-03f23779a023.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49052782/original/dc9ed853-f787-4c8c-ba2f-21d3b34b8c82.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49052782/original/50695b6a-80eb-409e-9183-ea776f140478.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49052782/original/ed54e303-cc54-482c-8ebf-a45ff9fd38bb.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,3195,India,1,2,3,0,1,0, After 11 00 am, 10 00 am
1811,47866295,Myoho - Rythm of Life Homestay,New,1,Piyush,154016818.0,"Bahang, Himachal Pradesh, India","10 guests,3 bedrooms,6 beds,3 bathrooms","Garden view,Mountain view,Waterfront,Kitchen,Fast wifi – 60 Mbps,Dedicated workspace,Free parking on premises,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Security camera/recording device Show more,󱠃,Nearby lake, river, other body of water,Show more,Show more,","Check-in: After 12:00 pm,Check out: 11:00 am,No pets,No parties or events,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/miso/Hosting-47866295/original/5c048434-9642-4d4b-8df6-44babc45468f.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-47866295/original/22a8cdb3-307d-4c3f-97c3-0844721aa477.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-46888682/original/454b74b6-d530-4809-94df-6d4201143299.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-47866295/original/ede76d68-6b7d-457b-8b6c-1d1c76430725.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-47866295/original/c4d5f3b7-4dd6-464b-bfdb-3c8e5d074408.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/miso/Hosting-47866295/original/4dc1f159-3cd5-450b-a88f-918732261074.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-47866295/original/b1b56eef-0c3c-4d72-967c-82506261b357.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-47866295/original/7dd400b3-eb39-4982-a661-1ce88928f2c3.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-47866295/original/ede76d68-6b7d-457b-8b6c-1d1c76430725.jpeg?im_w=720,7988, India,3,6,10,0,3,0, After 12 00 pm, 11 00 am
1812,580062933880465839,Beautiful homestay away from hustle of manali,New,0,Abhinav,353459955.0,"Manali, Himachal Pradesh, India","3 guests,1 bedroom,2 beds,1 private bathroom","Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV,Private patio or balcony,Shared backyard – Not fully fenced,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Nearby lake, river, other body of water,󱠃,Climbing or play structure,Show more,Show more,","Check-in: Flexible,Check out: 11:00 am,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-54303235/original/061a6214-2466-4df7-93ea-a8d1b73e74c0.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54303235/original/92b30f64-8590-44b7-b837-871e1fd351b3.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54303235/original/ac192774-95b1-4e1a-8268-45632a764f72.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54303235/original/6374d3b1-4fd3-43e6-b982-a71363765329.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54303235/original/95fb8ac4-23d0-46c7-8bd7-7f0e34d27619.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,821, India,1,2,3,0,1,0, Flexible, 11 00 am
1813,11761410,Kaaphal Hill - Into The Himalayas.,4.78,36,Tarun,62597239.0,"Chaukori, Uttarakhand, India","2 guests,1 bedroom,1 bed,1 shared bathroom","Kitchen,Wifi,Free parking on premises,Washing machine,Dryer,Private backyard – Not fully fenced,Luggage drop-off allowed,Fire pit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 12:00 pm - 8:00 pm,Check out: 10:00 am,No smoking,No pets,Show more,Show more,",https://a0.muscache.com/im/pictures/f3ce5cbd-5c5d-48f0-9707-dad66eda9973.jpg?im_w=720 https://a0.muscache.com/im/pictures/57934c4e-b08c-4db1-aa85-e0182a7f1cc5.jpg?im_w=720 https://a0.muscache.com/im/pictures/2a67954e-df4b-47fc-9310-782689737dc7.jpg?im_w=720 https://a0.muscache.com/im/pictures/d902c722-b6b8-40a6-8858-3a6cbb90a720.jpg?im_w=720 https://a0.muscache.com/im/pictures/6c625ede-9bae-4762-b45b-c2543681f96d.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/2a67954e-df4b-47fc-9310-782689737dc7.jpg?im_w=720,1951, India,1,1,2,0,1,0, 12 00 pm - 8 00 pm, 10 00 am
1814,25413055,Woodscation-Life Away From Life,4.51,35,Baljeet,189839085.0,"Dharamshala , Himachal Pradesh, India","6 guests,2 bedrooms,3 beds,4 shared bathrooms","Lake access,Kitchen,Wifi,Free on-street parking,Pets allowed,Garden,Refrigerator,Breakfast,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 11:00 am - 5:00 pm,Check out: 10:00 am,Not suitable for infants (under 2 years),No smoking,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/27a92a73-6286-4a55-b9d8-3522aeac2c91.jpg?im_w=720 https://a0.muscache.com/im/pictures/10d7d5e9-baed-4ee4-a052-71cc0bf0628f.jpg?im_w=720 https://a0.muscache.com/im/pictures/1120d9bc-2b24-4c23-9a96-0893620aecb0.jpg?im_w=720 https://a0.muscache.com/im/pictures/da1d1f30-cba0-4e35-8cc7-ce65566832f7.jpg?im_w=720 https://a0.muscache.com/im/pictures/1e33fe80-df8c-4967-b6a4-aa8d61be673b.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/10817035-0035-4ba7-be77-b84a9b1f9f68.jpg?im_w=720,1255, India,4,3,6,0,2,0, 11 00 am - 5 00 pm, 10 00 am
1815,45588581,"""A Beautiful Cottages for family stay Dharamshala""",4.53,15,Anchal,361775100.0,"Meti, Himachal Pradesh, India","8 guests,4 bedrooms,4 beds,4 shared bathrooms","Garden view,River view,Kitchen,Wifi,Free parking on premises,Pets allowed,HDTV with standard cable/satellite,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Security camera/recording device Show more,󱠃,Nearby lake, river, other body of water,Show more,Show more,","Check-in: 12:00 pm - 10:00 pm,Check out: 12:00 pm,Self check-in with building staff,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/1d749766-8512-45fb-a9ec-60165a924e6b.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-45588581/original/6d88cba5-9018-4449-bddf-c60139e98cdd.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-45588581/original/d5cbe25f-4b2d-4ae7-8f35-19eb3afacf2d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/a44ff8fa-67b9-45d9-ae7c-c25c59997fc3.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-45588581/original/2d7b2bf8-f32f-4c2e-8226-1da5bf448c98.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,5135, India,4,4,8,0,4,0, 12 00 pm - 10 00 pm, 12 00 pm
1816,17298562,Juniper Homes Manali: A Himalayan Country Home,4.92,12,Siddharth,77184705.0,"Kullu, Himachal Pradesh, India","12 guests,6 bedrooms,6 beds,6 bathrooms","Mountain view,Valley view,Kitchen,Wifi,Free parking on premises,TV,Private patio or balcony,Indoor fireplace,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 12:00 pm - 9:00 pm,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/a412f5b1-280b-4ab5-a939-7d496737a4ad.jpg?im_w=720 https://a0.muscache.com/im/pictures/bd77f880-3583-4765-8802-45a279b6a08d.jpg?im_w=720 https://a0.muscache.com/im/pictures/b2b8a376-c1e3-4c46-af12-255b37cf23e9.jpg?im_w=720 https://a0.muscache.com/im/pictures/fb77ff67-fcc9-4d18-8a09-ea65cd11f59c.jpg?im_w=720 https://a0.muscache.com/im/pictures/a5cd8db3-63de-492a-83d4-337bcd6f00af.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/8db0d815-1b15-444f-8d6d-ddd2f513a755.jpg?im_w=720 https://a0.muscache.com/im/pictures/b2b8a376-c1e3-4c46-af12-255b37cf23e9.jpg?im_w=720 https://a0.muscache.com/im/pictures/7706234a-48ec-4db6-91b9-75681cb67187.jpg?im_w=720 https://a0.muscache.com/im/pictures/6f6cd9d2-0d44-409f-b188-33d5b2ffd948.jpg?im_w=720 https://a0.muscache.com/im/pictures/d117558a-8909-4856-9299-0cee7c9b156b.jpg?im_w=720 https://a0.muscache.com/im/pictures/80c6c0f3-9667-42cc-87f0-077a418640ba.jpg?im_w=720,1484, India,6,6,12,0,6,0, 12 00 pm - 9 00 pm, 11 00 am
1817,1088835,Shanta Ghar  -Eco Home Stay,4.76,62,Ramakanta,5982981.0,"Narayani, Central Region, Nepal","16 guests,10 bedrooms,10 beds,8 bathrooms","River view,Valley view,Beach access – Beachfront,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Washing machine,Shared patio or balcony,Private garden","󹀁,Airbnb's COVID-19 safety practices apply,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: Flexible,Check out: 12:00 pm,Self check-in with building staff,No smoking,No parties or events,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/af17eeff-bea1-4e6e-bbff-a8898dc4c7ab.jpg?im_w=720 https://a0.muscache.com/im/pictures/9d6e557e-f71c-4c3b-ab50-4f330a7a09d5.jpg?im_w=720 https://a0.muscache.com/im/pictures/45d8cbd4-6b6f-4426-8fa3-e803644d1c25.jpg?im_w=720 https://a0.muscache.com/im/pictures/cfd40b17-fd29-4817-beed-f7637fc2a9c1.jpg?im_w=720 https://a0.muscache.com/im/pictures/e8f32d56-57bc-4d4e-a320-9ca81ab2d775.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,1505, Nepal,8,10,16,0,10,0, Flexible, 12 00 pm
1818,50126717,Mountain View Room | Staycation | Seekers Manali,5.0,7,Aniket,404474575.0,"Manali, Himachal Pradesh, India","2 guests,1 bedroom,1 bed,1 private bathroom","Mountain view,Kitchen,Fast wifi – 247 Mbps,Dedicated workspace,Free on-street parking,Free washer – In building,Dryer,Bath,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 1:00 pm,Check out: 10:00 am,Self check-in with lockbox,Not suitable for children and infants,No pets,No parties or events,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/1d5ecdab-bfea-4e9f-a2c0-40c11776a1e3.jpg?im_w=720 https://a0.muscache.com/im/pictures/47bd3e7c-afa1-46df-8efc-ea26292c9cd4.jpg?im_w=720 https://a0.muscache.com/im/pictures/40990302-49a9-46da-81b8-ad039580710c.jpg?im_w=720 https://a0.muscache.com/im/pictures/cb415587-1438-4cb1-a854-7df5a62fc83a.jpg?im_w=720 https://a0.muscache.com/im/pictures/c64ba4ed-cc42-444c-a752-0ece3a8713fa.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/cb415587-1438-4cb1-a854-7df5a62fc83a.jpg?im_w=720,1198, India,1,1,2,0,1,0, After 1 00 pm, 10 00 am
1819,13053489,Unique Jodhpur Experience With Us-1,4.93,72,Chhotaram & Mamata,4647234.0,"Jodhpur, Rajasthan, India","16 guests,8 bedrooms,13 beds,8 bathrooms","Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV,Washing machine,Air conditioning,Private patio or balcony,Security cameras on property","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,󱠃,Nearby lake, river, other body of water,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: Flexible,Check out: 12:00 pm,Self check-in with building staff,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-13053489/original/ca6e8bf1-4740-4c58-9505-dbef65b092cc.jpeg?im_w=720 https://a0.muscache.com/im/pictures/e7de5510-8b62-475b-a989-1e13fce9f427.jpg?im_w=720 https://a0.muscache.com/im/pictures/f89e9adc-283b-4285-85a5-a10246d5587b.jpg?im_w=720 https://a0.muscache.com/im/pictures/f8e68e82-1d6a-4831-8343-e81875a7bc26.jpg?im_w=720 https://a0.muscache.com/im/pictures/9bb3e85b-de1b-4cec-8d8b-ba488f2819f3.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2922, India,8,13,16,0,8,0, Flexible, 12 00 pm
1820,37788576,Minhas Farm's. 1 Bedroom with Living Room in Farms,4.93,61,Vijay Pal Singh,285971981.0,"Dharamshala, Himachal Pradesh, India","4 guests,1 bedroom,3 beds,1 bathroom","Garden view,Mountain view,Kitchen,Wifi,Free parking on premises,TV with standard cable/satellite,Washing machine,Private patio or balcony,Garden,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Smoke alarm not reported Show more,Carbon monoxide alarm,Show more,Show more,","Check-in: 12:00 pm - 11:00 pm,Check out: 11:00 am,No pets,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/bd6e728f-7bfc-4c2d-a519-e7a686b2a5ff.jpg?im_w=720 https://a0.muscache.com/im/pictures/51940480-c843-424a-8747-79f186736ef8.jpg?im_w=720 https://a0.muscache.com/im/pictures/b4830d86-a1e7-45bb-88df-ea6ba2a9084c.jpg?im_w=720 https://a0.muscache.com/im/pictures/c89b3dd3-6637-4a8e-be22-af92acbdc8f1.jpg?im_w=720 https://a0.muscache.com/im/pictures/54a3339e-c5bc-4445-95d8-56df55133f9f.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/ffcacce3-e2bf-4898-ab84-db64de357d35.jpg?im_w=720 https://a0.muscache.com/im/pictures/54a3339e-c5bc-4445-95d8-56df55133f9f.jpg?im_w=720,2225, India,1,3,4,0,1,0, 12 00 pm - 11 00 pm, 11 00 am
1821,45932343,Private room with View  in Snow Valley Resorts,4.6,5,Vimpy,372364424.0,"Manali, Himachal Pradesh, India","16 guests,4 bedrooms,4 beds,4 bathrooms","Wifi,Free parking on premises,TV,Bath,Patio or balcony,Garden,Hair dryer,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Nearby lake, river, other body of water,󱠃,Climbing or play structure,󱠁,Carbon monoxide detector not required Show more,Smoke alarm,Show more,Show more,","Check-in: After 12:00 pm,Check out: 11:00 am,Self check-in with lockbox,No pets,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-45932343/original/02cc62bc-7810-4a65-89f9-e01ed7a852d9.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-45932343/original/2353eee2-f7df-41c9-b4cb-ac9f2e820b36.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-45932343/original/c4ef5b4a-c522-4597-910c-2bd5ac7300ac.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-45932343/original/e350eb9f-42a4-466f-877a-724f07044057.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-45932343/original/ea7a2c40-ea91-4296-8ef7-ebfba9d5a06b.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2293, India,4,4,16,0,4,0, After 12 00 pm, 11 00 am
1822,47911512,Farmhouse Kharota village - Full House - Dhrmshala,5.0,3,Shaun,384165422.0,"Dharamshala, Himachal Pradesh, India","4 guests,2 bedrooms,3 beds,1 bathroom","Mountain view,Valley view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Free washer – In unit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 2:00 pm - 5:00 pm,Check out: 11:00 am,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/7fe89dfa-79ff-4352-b9e7-ce7d825e136a.jpg?im_w=720 https://a0.muscache.com/im/pictures/45d040ab-64b2-4fce-8c04-ff9c230c6cc2.jpg?im_w=720 https://a0.muscache.com/im/pictures/13dacc08-7c5e-450b-a922-8d4566033bfe.jpg?im_w=720 https://a0.muscache.com/im/pictures/151e514a-61e6-4977-8a5b-dc33691ed669.jpg?im_w=720 https://a0.muscache.com/im/pictures/d6e3c7af-9990-4d5e-819c-ef305c2ea454.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2511, India,1,3,4,0,2,0, 2 00 pm - 5 00 pm, 11 00 am
1823,25215822,Mukteshwar Orchard Stay (4 rooms & 5 beds),4.71,14,Anupam,85252689.0,"Mukteshwar, Uttarakhand, India","12 guests,4 bedrooms,5 beds,4 bathrooms","Wifi,Free parking on premises,Pets allowed,TV,Children’s books and toys,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 2:00 pm,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,No parties or events,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/d68c2795-4c02-4888-9b7b-db1ec3bbde4e.jpg?im_w=720 https://a0.muscache.com/im/pictures/61ef1ec2-c755-48db-bdee-6895d3b0fc8e.jpg?im_w=720 https://a0.muscache.com/im/pictures/c203abd9-12d4-4bb8-b9a8-98c70a3d5bad.jpg?im_w=720 https://a0.muscache.com/im/pictures/aef2a437-f2aa-4c8d-84e7-46b3da63e761.jpg?im_w=720 https://a0.muscache.com/im/pictures/f5dfb9b2-2c42-4a19-b95e-81926fdb96a6.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/3091a832-971f-416e-b19d-59f67121e6b8.jpg?im_w=720 https://a0.muscache.com/im/pictures/3f661059-e037-428f-bc01-944d02c76805.jpg?im_w=720 https://a0.muscache.com/im/pictures/5dc64763-e6e6-42bd-9882-c67761aa0400.jpg?im_w=720 https://a0.muscache.com/im/pictures/b5fac120-49ad-4514-9459-abd0d6e54f55.jpg?im_w=720,1791, India,4,5,12,0,4,0, After 2 00 pm, 11 00 am
1824,17564772,Rangri Homestead Manali,4.8,5,Chhabil,119241075.0,"Kullu, Himachal Pradesh, India","16 guests,6 bedrooms,6 beds,5 bathrooms","Garden view,Mountain view,Wifi,Free parking on premises,TV with standard cable/satellite,Shared patio or balcony,Shared backyard – Not fully fenced,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Security camera/recording device Show more,󱠃,Nearby lake, river, other body of water,Show more,Show more,","Check-in: After 12:00 pm,Check out: 10:00 am,No pets,No parties or events,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/9a46c22a-60c8-4ca2-a125-ceb32083399f.jpg?im_w=720 https://a0.muscache.com/im/pictures/4fef9771-dbe8-4271-9362-d8b72e6bf294.jpg?im_w=720 https://a0.muscache.com/im/pictures/8e08136d-c89a-4900-841a-368ee904037a.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-17564772/original/2c427548-c09f-4c82-b229-0c64b695a102.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-17564772/original/f1183c39-6290-4730-bba4-22f34426f094.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,1344, India,5,6,16,0,6,0, After 12 00 pm, 10 00 am
1825,39477533,Home Stay Villa to Enjoy Nature Naturally.,4.72,39,Snehal,145666058.0,"Vadodara, Gujarat, India","5 guests,2 bedrooms,5 beds,2.5 bathrooms","Courtyard view,Kitchen,Dedicated workspace,Free driveway parking on premises,Pets allowed,32"" TV,EV charger,Paid dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,Show more,Show more,","Check-in: After 11:00 am,Check out: 11:00 am,Self check-in with smart lock,Not suitable for infants (under 2 years),Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/13b716b3-8a8b-4169-a02a-5e62e8986d51.jpg?im_w=720 https://a0.muscache.com/im/pictures/97615f25-b370-4a3f-9f43-1a7278187682.jpg?im_w=720 https://a0.muscache.com/im/pictures/8f268d47-d5a6-41f3-9a54-c5a1919b9586.jpg?im_w=720 https://a0.muscache.com/im/pictures/c902b9eb-bba9-4116-a7c1-9686e008e205.jpg?im_w=720 https://a0.muscache.com/im/pictures/488183bf-a603-4f4e-a8e5-5dce7df078e6.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/c902b9eb-bba9-4116-a7c1-9686e008e205.jpg?im_w=720,2316, India,2,5,5,0,2,0, After 11 00 am, 11 00 am
1826,51030178,shepherdshut at yoga and creative centre,New,1,Anya,399163014.0,"Sougères-en-Puisaye, Bourgogne-Franche-Comté, France","2 guests,1 bedroom,2 beds,1 bathroom","Garden view,Kitchen,Wifi,Private backyard – Not fully fenced,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,Show more,Show more,","Check-in: 3:00 pm - 7:00 pm,Not suitable for children and infants,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/miso/Hosting-51030178/original/faf6a0a7-78ed-4921-b0fa-b9d027442e49.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-51030178/original/f864bd69-facd-4391-899d-d518dd2c1ae4.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-51030178/original/bc1ba963-79f4-4ac3-94a9-307c3aac17f7.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-51030178/original/545a6dfa-0db8-4048-8413-ba9e4febb85f.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-51030178/original/7b9f629f-6baa-4f6b-9860-39d93a38301f.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,5175, France,1,2,2,0,1,0, 3 00 pm - 7 00 pm,NA
